,Date,Species,Trap,Longitude,Latitude,Unnamed: 0,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
6383,2011-06-30,CULEX PIPIENS/RESTUANS,T114,-87.736812,41.798697,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6384,2011-06-30,CULEX RESTUANS,T114,-87.736812,41.798697,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6385,2011-06-30,CULEX RESTUANS,T114,-87.736812,41.798697,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6386,2011-06-30,CULEX TERRITANS,T114,-87.736812,41.798697,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6387,2011-06-30,CULEX TERRITANS,T155,-87.778927,41.776156,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6388,2011-06-30,CULEX PIPIENS/RESTUANS,T063,-87.726549,41.82561,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6389,2011-06-30,CULEX RESTUANS,T063,-87.726549,41.82561,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6390,2011-06-30,CULEX PIPIENS/RESTUANS,T115,-87.599862,41.673408,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6391,2011-06-30,CULEX PIPIENS/RESTUANS,T115,-87.599862,41.673408,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6392,2011-06-30,CULEX RESTUANS,T115,-87.599862,41.673408,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6393,2011-06-30,CULEX SALINARIUS,T115,-87.599862,41.673408,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6394,2011-06-30,CULEX RESTUANS,T200,-87.559308,41.678618,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6395,2011-06-30,CULEX PIPIENS/RESTUANS,T128,-87.56566600000002,41.704572,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6396,2011-06-30,CULEX RESTUANS,T128,-87.56566600000002,41.704572,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6397,2011-06-30,CULEX PIPIENS/RESTUANS,T027,-87.728492,41.98480900000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6398,2011-06-30,CULEX RESTUANS,T027,-87.728492,41.98480900000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6399,2011-06-30,CULEX TERRITANS,T027,-87.728492,41.98480900000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6400,2011-06-30,CULEX RESTUANS,T221,-87.53869300000002,41.659112,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6401,2011-06-30,CULEX PIPIENS/RESTUANS,T009,-87.862995,41.99247800000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6402,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6403,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6404,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6405,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6406,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6407,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6408,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6409,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6410,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6411,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6412,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6413,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6414,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6415,2011-06-30,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6416,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6417,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6418,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6419,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6420,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6421,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6422,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6423,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6424,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6425,2011-06-30,CULEX RESTUANS,T900,-87.890615,41.974689,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6426,2011-06-30,CULEX PIPIENS/RESTUANS,T903,-87.930995,41.957799,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6427,2011-06-30,CULEX RESTUANS,T903,-87.930995,41.957799,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6428,2011-06-30,CULEX PIPIENS,T903,-87.930995,41.957799,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6429,2011-06-30,CULEX TERRITANS,T222,-87.746381,41.925198,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6430,2011-06-30,CULEX RESTUANS,T225,-87.731435,41.743402,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6431,2011-06-30,CULEX PIPIENS/RESTUANS,T227,-87.60096300000002,41.728495,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6432,2011-06-30,CULEX RESTUANS,T227,-87.60096300000002,41.728495,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6433,2011-06-30,CULEX PIPIENS/RESTUANS,T224,-87.67145699999998,41.94722700000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6434,2011-06-30,CULEX RESTUANS,T224,-87.67145699999998,41.94722700000001,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6435,2011-06-30,CULEX PIPIENS/RESTUANS,T226,-87.654234,41.793818,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6436,2011-06-30,CULEX RESTUANS,T226,-87.654234,41.793818,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6437,2011-06-30,CULEX RESTUANS,T230,-87.756155,41.904194,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6438,2011-06-30,CULEX RESTUANS,T232,-87.66805500000002,41.912563,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6439,2011-06-30,CULEX RESTUANS,T235,-87.627096,41.776428,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6440,2011-06-30,CULEX TERRITANS,T235,-87.627096,41.776428,62,77.2,61.9,69.8,-1.7,56.1,61.7,0.1,4.9,417.9,1931.0,"['RA', 'HZ', 'BR']",0.0,0.0,0.0,0.0,29.2,29.9,7.0,18.9,8.4
6441,2011-07-11,CULEX PIPIENS/RESTUANS,T002,-87.800991,41.95469,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6442,2011-07-11,CULEX RESTUANS,T002,-87.800991,41.95469,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6443,2011-07-11,CULEX PIPIENS,T002,-87.800991,41.95469,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6444,2011-07-11,CULEX PIPIENS/RESTUANS,T046,-87.65449100000002,41.891118,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6445,2011-07-11,CULEX PIPIENS/RESTUANS,T048,-87.654224,41.867108,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6446,2011-07-11,CULEX RESTUANS,T048,-87.654224,41.867108,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6447,2011-07-11,CULEX PIPIENS,T048,-87.654224,41.867108,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6448,2011-07-11,CULEX TERRITANS,T048,-87.654224,41.867108,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6449,2011-07-11,CULEX RESTUANS,T049,-87.655232,41.896282,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6450,2011-07-11,CULEX PIPIENS/RESTUANS,T054,-87.632085,41.921965,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6451,2011-07-11,CULEX RESTUANS,T054,-87.632085,41.921965,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6452,2011-07-11,CULEX PIPIENS/RESTUANS,T094,-87.666014,41.720848,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6453,2011-07-11,CULEX RESTUANS,T094,-87.666014,41.720848,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6454,2011-07-11,CULEX PIPIENS/RESTUANS,T148,-87.68776899999997,42.01743,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6455,2011-07-11,CULEX RESTUANS,T148,-87.68776899999997,42.01743,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6456,2011-07-11,CULEX PIPIENS/RESTUANS,T011,-87.832763,41.944869,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6457,2011-07-11,CULEX RESTUANS,T011,-87.832763,41.944869,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6458,2011-07-11,CULEX RESTUANS,T011,-87.832763,41.944869,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6459,2011-07-11,CULEX RESTUANS,T028,-87.689778,41.986921,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6460,2011-07-11,CULEX PIPIENS/RESTUANS,T031,-87.763416,41.801498,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6461,2011-07-11,CULEX RESTUANS,T031,-87.763416,41.801498,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6462,2011-07-11,CULEX TERRITANS,T031,-87.763416,41.801498,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6463,2011-07-11,CULEX PIPIENS/RESTUANS,T033,-87.701431,41.906638,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6464,2011-07-11,CULEX RESTUANS,T033,-87.701431,41.906638,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6465,2011-07-11,CULEX PIPIENS/RESTUANS,T089,-87.64997,41.723195,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6466,2011-07-11,CULEX PIPIENS/RESTUANS,T090,-87.666901,41.868077,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6467,2011-07-11,CULEX RESTUANS,T090,-87.666901,41.868077,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6468,2011-07-11,CULEX PIPIENS/RESTUANS,T135,-87.72460799999998,41.662014,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6469,2011-07-11,CULEX RESTUANS,T135,-87.72460799999998,41.662014,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6470,2011-07-11,CULEX TERRITANS,T135,-87.72460799999998,41.662014,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6471,2011-07-11,CULEX PIPIENS/RESTUANS,T145,-87.629798,41.878114,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6472,2011-07-11,CULEX RESTUANS,T145,-87.629798,41.878114,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6473,2011-07-11,CULEX PIPIENS/RESTUANS,T147,-87.700117,41.932094,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6474,2011-07-11,CULEX RESTUANS,T147,-87.700117,41.932094,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6475,2011-07-11,CULEX PIPIENS/RESTUANS,T151,-87.800515,41.916265,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6476,2011-07-11,CULEX PIPIENS/RESTUANS,T151,-87.800515,41.916265,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6477,2011-07-11,CULEX RESTUANS,T151,-87.800515,41.916265,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6478,2011-07-11,CULEX SALINARIUS,T151,-87.800515,41.916265,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6479,2011-07-11,CULEX PIPIENS/RESTUANS,T152,-87.716277,41.846075,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6480,2011-07-11,CULEX PIPIENS/RESTUANS,T218,-87.730698,41.948167,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6481,2011-07-11,CULEX RESTUANS,T218,-87.730698,41.948167,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6482,2011-07-11,CULEX RESTUANS,T220,-87.69181,41.963976,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6483,2011-07-11,CULEX PIPIENS/RESTUANS,T003,-87.757639,41.964242,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
6484,2011-07-11,CULEX RESTUANS,T003,-87.757639,41.964242,63,87.9,67.2,77.9,4.9,58.0,66.1,0.0,12.9,423.4,1929.6,"['RA', 'HZ', 'FU']",0.0,0.0,0.0,0.0,29.3,29.9,5.5,12.4,6.5
